"Date","Network","Profile","Audience","Net Audience Growth","Published Posts","Public Engagements","Public Engagements per Post","% Audience Growth","Published Carousels","Published Videos","Published Photos","Published Links","Published Text","Reactions","Comments","Shares","Top Hashtags by Lifetime Public Engagements"
"02-06-2024","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-06-2024","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-06-2024","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-06-2024","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-06-2024","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-06-2024","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-06-2024","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-06-2024","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-06-2024","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","X","'@TheFundChicago","3,108","3","2","1","1","0.0966%","0","0","2","0","0","1","0","0",""
"02-07-2024","Facebook","The Chicago Public Education Fund","2,288","0","1","0","0","0.0000%","0","0","1","0","0","0","0","0","#SchoolInnovation, #DesignOpportunity, #DesignChallenge"
"02-07-2024","X","'@_abetterchicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","X","'@HopeChicagoEdu","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","X","'@ILRaiseYourHand","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","X","'@KidsFirstChi","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","A Better Chicago","","","1","2","2","","0","0","0","1","0","2","0","0",""
"02-07-2024","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","Hope Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","IL Raise Your Hand","","","4","14","3.5","","0","0","1","3","0","7","0","7",""
"02-07-2024","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","Kids First Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-07-2024","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","X","'@TheFundChicago","3,109","1","0","0","0","0.0322%","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","The Chicago Public Education Fund","2,289","1","0","0","0","0.0437%","0","0","0","0","0","0","0","0",""
"02-08-2024","X","'@_abetterchicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","X","'@HopeChicagoEdu","2,034","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"02-08-2024","X","'@ILRaiseYourHand","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","X","'@KidsFirstChi","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","A Better Chicago","","","1","8","8","","0","0","1","0","0","7","1","0",""
"02-08-2024","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","Hope Chicago","","","2","1","0.5","","0","1","1","0","0","1","0","0",""
"02-08-2024","Facebook","IL Raise Your Hand","","","2","11","5.5","","0","1","0","1","0","2","4","5",""
"02-08-2024","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","Kids First Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-08-2024","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","X","'@TheFundChicago","3,108","-1","0","0","0","-0.0322%","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","The Chicago Public Education Fund","2,289","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"02-09-2024","X","'@_abetterchicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","X","'@HopeChicagoEdu","2,034","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"02-09-2024","X","'@ILRaiseYourHand","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","X","'@KidsFirstChi","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","A Better Chicago","","","1","4","4","","0","0","1","0","0","3","0","1",""
"02-09-2024","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","Hope Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","IL Raise Your Hand","","","3","6","2","","0","0","1","2","0","4","0","2",""
"02-09-2024","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","Kids First Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-09-2024","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","X","'@TheFundChicago","3,108","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","The Chicago Public Education Fund","2,289","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"02-10-2024","X","'@_abetterchicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","X","'@HopeChicagoEdu","2,033","-1","0","0","0","-0.0492%","0","0","0","0","0","0","0","0",""
"02-10-2024","X","'@ILRaiseYourHand","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","X","'@KidsFirstChi","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","A Better Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","Hope Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","IL Raise Your Hand","","","1","1","1","","0","0","0","1","0","1","0","0",""
"02-10-2024","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","Kids First Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-10-2024","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","X","'@TheFundChicago","3,108","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","The Chicago Public Education Fund","2,289","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"02-11-2024","X","'@_abetterchicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","X","'@HopeChicagoEdu","2,031","-2","0","0","0","-0.0984%","0","0","0","0","0","0","0","0",""
"02-11-2024","X","'@ILRaiseYourHand","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","X","'@KidsFirstChi","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","A Better Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","Hope Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","IL Raise Your Hand","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","Kids First Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-11-2024","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","X","'@TheFundChicago","3,108","0","1","3","3","0.0000%","0","0","1","0","0","3","0","0",""
"02-12-2024","Facebook","The Chicago Public Education Fund","2,289","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"02-12-2024","X","'@_abetterchicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","X","'@HopeChicagoEdu","2,029","-2","0","0","0","-0.0985%","0","0","0","0","0","0","0","0",""
"02-12-2024","X","'@ILRaiseYourHand","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","X","'@KidsFirstChi","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","A Better Chicago","","","1","6","6","","0","1","0","0","0","4","1","1",""
"02-12-2024","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","Hope Chicago","","","1","1","1","","0","0","1","0","0","1","0","0",""
"02-12-2024","Facebook","IL Raise Your Hand","","","1","5","5","","0","0","1","0","0","2","0","3",""
"02-12-2024","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","Kids First Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-12-2024","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","X","'@TheFundChicago","3,106","-2","0","0","0","-0.0644%","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","The Chicago Public Education Fund","2,290","1","0","0","0","0.0437%","0","0","0","0","0","0","0","0",""
"02-13-2024","X","'@_abetterchicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","X","'@HopeChicagoEdu","2,002","-27","0","0","0","-1.3307%","0","0","0","0","0","0","0","0",""
"02-13-2024","X","'@ILRaiseYourHand","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","X","'@KidsFirstChi","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","A Better Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","Hope Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","IL Raise Your Hand","","","3","17","5.67","","0","1","1","1","0","8","5","4",""
"02-13-2024","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","Kids First Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-13-2024","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","X","'@TheFundChicago","3,107","1","5","1","0.5","0.0322%","0","0","3","2","0","1","0","0","#Innovation, #DesignChallenge"
"02-14-2024","Facebook","The Chicago Public Education Fund","2,290","0","1","0","0","0.0000%","0","0","0","1","0","0","0","0","#SchoolInnovation, #DesignOpportunity, #DesignChallenge"
"02-14-2024","X","'@_abetterchicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","X","'@HopeChicagoEdu","2,002","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"02-14-2024","X","'@ILRaiseYourHand","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","X","'@KidsFirstChi","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","A Better Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","Hope Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","IL Raise Your Hand","","","2","3","1.5","","0","0","2","0","0","1","0","2",""
"02-14-2024","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","Kids First Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-14-2024","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","X","'@TheFundChicago","3,107","0","1","3","3","0.0000%","0","0","1","0","0","2","0","1",""
"02-15-2024","Facebook","The Chicago Public Education Fund","2,290","0","1","0","0","0.0000%","0","0","1","0","0","0","0","0",""
"02-15-2024","X","'@_abetterchicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","X","'@HopeChicagoEdu","2,014","12","0","0","0","0.5994%","0","0","0","0","0","0","0","0",""
"02-15-2024","X","'@ILRaiseYourHand","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","X","'@KidsFirstChi","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","A Better Chicago","","","1","4","4","","0","1","0","0","0","3","1","0",""
"02-15-2024","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","Hope Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","IL Raise Your Hand","","","3","6","2","","0","0","1","2","0","4","0","2",""
"02-15-2024","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","Kids First Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-15-2024","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","X","'@TheFundChicago","3,107","0","1","11","11","0.0000%","0","0","1","0","0","9","1","1",""
"02-16-2024","Facebook","The Chicago Public Education Fund","2,290","0","2","6","3","0.0000%","0","0","2","0","0","6","0","0","#peoplestrategy, #coLeaguecollaboration"
"02-16-2024","X","'@_abetterchicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","X","'@HopeChicagoEdu","2,025","11","0","0","0","0.5462%","0","0","0","0","0","0","0","0",""
"02-16-2024","X","'@ILRaiseYourHand","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","X","'@KidsFirstChi","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","A Better Chicago","","","1","1","1","","0","0","1","0","0","1","0","0",""
"02-16-2024","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","Hope Chicago","","","1","2","2","","0","0","1","0","0","2","0","0",""
"02-16-2024","Facebook","IL Raise Your Hand","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","Kids First Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-16-2024","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"02-17-2024","X","'@TheFundChicago","3,106","-1","0","0","0","-0.0322%","0","0","0","0","0","0","0","0",""
