"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Reels Skip Rate","Crossposted Reels Views","Facebook Reels Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Video View Time (Seconds)","Poll Votes","Tags"
"3/26/2026 10:56 am","171215529722880_27303952995869489","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/27303952995869489?substory_index=27303952995869489","","https://www.facebook.com/TheFundChicago","360","360","0","233","223","","2.5%","9","0","0","","0","0","0","0","0","0","0","","","","9","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/23/2026 7:18 pm","171215529722880_942113381704098","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/942113381704098","Each week, we lift up a Malott Educator Fellow who is making a meaningful difference for students.

This week, we’re proud to spotlight Lekesha Coleman, principal at Oglesby Elementary School and a member of our 2025–26 Malott Educator Fellowship cohort.

Principal Coleman has demonstrated clarity, confidence, and purpose in elevating chronic absenteeism as a key priority this year. Oglesby’s chronic absence rate is currently down 8.9 percentage points compared to this time last year, reflecting the impact of her focused and strategic leadership.

Through a strong vision and intentional team leadership, she has built the systems, alignment, and momentum needed to meaningfully and sustainably address attendance.

By approaching attendance with both high expectations and deep care, she is strengthening trust with families, reinforcing the importance of daily learning, and removing barriers that keep students from fully engaging. The result is a school community that feels supported, aligned, and deeply committed to student success.","https://www.facebook.com/photo.php?fbid=942111188370984&set=a.254107080504735&type=3","10,830","10,830","0","3,936","3,867","","12.64%","1,369","368","103","","264","0","1","0","0","246","21","","","","734","734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/23/2026 7:09 pm","7441999567585456128","LinkedIn","Post","Photo","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7441999567585456128","Each week, we lift up a Malott Educator Fellow who is making a meaningful difference for students.

This week, we’re proud to spotlight Lekesha Coleman M.Ed., principal at Oglesby Elementary School and a member of our 2025–26 Malott Educator Fellowship cohort.

Principal Coleman has demonstrated clarity, confidence, and purpose in elevating chronic absenteeism as a key priority this year. Oglesby’s chronic absence rate is currently down 8.9 percentage points compared to this time last year, reflecting the impact of her focused and strategic leadership.

Through a strong vision and intentional team leadership, she has built the systems, alignment, and momentum needed to meaningfully and sustainably address attendance.

By approaching attendance with both high expectations and deep care, she is strengthening trust with families, reinforcing the importance of daily learning, and removing barriers that keep students from fully engaging. The result is a school community that feels supported, aligned, and deeply committed to student success.",,"963","963","","","","","5.92%","57","30","30","","","","","","","0","2","","25","","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/23/2026 7:07 pm","2036233326491537682","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2036233326491537682","The result is a school community that feels supported, aligned, and deeply committed to student success.",,"25","25","","","","3,050","0%","0","0","0","","","","","","","0","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/23/2026 7:07 pm","2036233323488465237","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2036233323488465237","Through a strong vision and intentional team leadership, she has built the systems, alignment, and momentum needed to meaningfully and sustainably address attendance.",,"25","25","","","","3,050","4%","1","0","0","","","","","","","1","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/23/2026 7:07 pm","2036233325048746264","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2036233325048746264","By approaching attendance with both high expectations and deep care, she is strengthening trust with families, reinforcing the importance of daily learning, and removing barriers that keep students from fully engaging.",,"31","31","","","","3,050","3.23%","1","0","0","","","","","","","1","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/23/2026 7:07 pm","2036233319617073587","X","Post","Photo","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2036233319617073587","Each week, we lift up a Malott Educator Fellow who is making a meaningful difference for students.

This week, we’re proud to spotlight Lekesha Coleman, Principal at Oglesby Elementary School and a member of our 2025–26 Malott Educator Fellowship cohort. https://t.co/Nv4yq7oJOt","https://x.com/TheFundChicago/status/2036233319617073587/photo/1","179","179","","","","3,754","6.7%","12","2","2","","","","","","","1","1","","","","6","6","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/23/2026 7:07 pm","2036233321781276938","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2036233321781276938","She has demonstrated clarity, confidence, &amp; purpose in elevating chronic absenteeism as a key priority this year. Oglesby’s chronic absence rate is currently down 8.9 percentage points compared to this time last year, reflecting the impact of her focused and strategic leadership.",,"32","32","","","","3,050","3.13%","1","0","0","","","","","","","1","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/20/2026 9:01 am","7440759344331214849","LinkedIn","Post","Link","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7440759344331214849","Chicago's schools are navigating one of the most consequential moments in a generation. We're growing a team that's committed to helping them through it.

At the Chicago Public Education Fund, we believe strong schools start with strong leaders. Every day, principals across this city are making high-stakes calls on staffing, budgets, resources, and what their students need most. Our job is to make sure they don't have to do it alone.

We're hiring for three roles that sit right at the heart of that work.
 
Manager, Strategic Projects — If you're the person who turns big ideas into moving parts, this one's for you. You'll drive execution across board management, strategic planning, and cross-functional systems. We need someone who leads with optimism, operates with precision, and knows how to move people without a mandate.
 
Associate, Development — Fundraising is relationship work. This role touches every part of the giving lifecycle — from stewardship to prospecting to proposals — across foundation, corporate, and individual donors. Detail-oriented and mission-driven is the combination we're looking for.
 
Summer Fellow, Policy and Communications — Complex ideas need clear voices. This fellow will help policymakers understand what principal leadership actually means for students. If you write well, think visually, and can produce under pressure, we want to hear from you.
 
As leadership transitions reshape Chicago's education landscape, the stakes couldn't be higher or the work more worth doing.
Know someone ready? Tag them. Share this. Send it their way.
🔗 Full details and how to apply: https://lnkd.in/e3BB2gA","https://thefundchicago.org/who-we-are/careers/","2,411","2,411","","","","","10.29%","248","16","16","","","","","","","0","6","","226","","","226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/20/2026 6:51 am","7440726712889352192","LinkedIn","Post","Text","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7440726712889352192","Congratulations to Coach Henderson and the entire Hughes Elementary team!! Well done!",,"571","571","","","","","5.25%","30","9","9","","","","","","","1","0","","20","","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/20/2026 6:50 am","171215529722880_939051565343613","Facebook","Post","Link","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/939051565343613","Congratulations to Coach Henderson and the entire Hughes Elementary team!! Well done!",,"402","402","0","272","265","","3.23%","13","3","2","","1","0","0","0","0","0","1","","0","","9","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/19/2026 12:06 pm","7440441951876923392","LinkedIn","Post","Video","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7440441951876923392","Annette Gurley led Michele Clark Academy for 22 years. Before that, she served as a substitute teacher, classroom teacher, facilitator, and assistant principal. By the time she retired in 2016 as CPS Chief Officer of Teaching and Learning, she'd spent 32 years investing in people.

She believes this job is NOT transactional.

""If you're working in a school in an underserved community and the children are two or three years behind, and you check all those boxes, and they get a year's gain, they're still two or three years behind. So you have to put forth that extra effort.""
 
For Annette, that extra effort meant getting out of the office and into classrooms. It meant understanding every staff member's strengths and needs. It meant creating systems that would last long after she left.

""You have to make it safe for them to make mistakes. Because if they think they're going to be penalized for it, they will hide it. And when you hide what you don't know as a teacher, as a student, nobody gains.""

Annette retired a decade ago, but the systems she built alongside other CPS leaders are still running. The principals she mentored are still leading. That's not transactional leadership. That's legacy.

During Women's History Month, we honor the leaders who helped build Chicago's educational foundation—one relationship, one system, one principal at a time.

#WomensHistoryMonth #EducationLeadership #ChicagoPublicSchools #PrincipalLeadership #LegacyBuilding",,"2,570","2,570","","","","","11.67%","300","97","97","","","","","","","12","10","","181","","","181","","","","","1,819","1,819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/18/2026 6:00 am","7439819298149212161","LinkedIn","Post","Text","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7439819298149212161","For nearly three decades, Hermelinda Flores has helped shape Luther Burbank Elementary through dedicated parent leadership. Now, as her youngest child prepares to graduate from Burbank, Hermelinda is transitioning from longtime LSC chairperson to running as a community representative in the 2026–27 Local School Council elections. Her story shows what sustained leadership can accomplish—and why voting in LSC elections TODAY matters.",,"489","489","","","","","4.7%","23","8","8","","","","","","","0","0","","15","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/17/2026 3:19 pm","7439767366139322368","LinkedIn","Post","Photo","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7439767366139322368","We’re just one day away from the Local School Council elections for Chicago Public Schools.

Have you made your plan to vote on March 18? Your school community is
stronger when families and neighbors participate.",,"253","253","","","","","1.98%","5","2","2","","","","","","","0","0","","3","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/17/2026 3:19 pm","171215529722880_937017155547054","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/937017155547054","We’re just one day away from the Local School Council elections for Chicago Public Schools.

Have you made your plan to vote on March 18? Your school community is stronger when families and neighbors participate.","https://www.facebook.com/256370493611727/posts/937017155547054","309","309","0","223","222","","1.94%","6","1","1","","0","0","0","0","0","0","0","","","","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/17/2026 3:18 pm","2034001521868742916","X","Post","Photo","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2034001521868742916","We’re just one day away from the Local School Council elections for @ChiPubSchools.

Have you made your plan to vote on March 18? Your school community is stronger when families and neighbors participate. https://t.co/pXfmtoKnRI","https://x.com/TheFundChicago/status/2034001521868742916/photo/1","361","361","","","","91,433","3.05%","11","1","1","","","","","","","0","2","","","","5","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/16/2026 5:28 pm","171215529722880_936283028953800","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/936283028953800","Each week, we lift up a Malott Educator Fellow who is making a meaningful difference for students.

This week, we’re proud to spotlight Carrie Cole, Principal at Miñoso Elementary School and a member of our 2025–26 Malott Educator Fellowship cohort.

Under Principal Cole’s leadership, student voice and classroom community have grown significantly. Cultivate data show a positive increase in classroom community, from 56% to 80%, reflecting classrooms where students feel welcomed, encouraged to interact with one another, and supported in sharing their ideas and perspectives.

Student voice data has also increased from 53% to 87%. Students report having more opportunities to make choices in their learning, share their ideas, and contribute meaningfully to classroom discussions. Teachers are creating spaces where students feel heard, respected, and connected to their peers.

By prioritizing strong classroom communities and elevating student voice, Principal Cole is helping build a positive school culture where students feel comfortable engaging in their learning. As a result, student attendance rose from 85% in 2021-22 to over 90% in 2024-25. When students feel valued and connected in their classrooms, it strengthens attendance, belonging, and ultimately student success.","https://www.facebook.com/photo.php?fbid=936282878953815&set=a.254107077171402&type=3","1,632","1,632","0","822","831","","16.91%","276","131","59","","72","0","0","0","0","28","1","","","","116","116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/16/2026 5:27 pm","7439437240663027712","LinkedIn","Post","Photo","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7439437240663027712","Each week, we lift up a Malott Educator Fellow who is making a meaningful difference for students.

This week, we’re proud to spotlight Carrie Ann Cole,EdD, Principal at Miñoso Elementary School and a member of our 2025–26 Malott Educator Fellowship cohort.

Under Principal Cole’s leadership, student voice and classroom community have grown significantly. Cultivate data show a positive increase in classroom community, from 56% to 80%, reflecting classrooms where students feel welcomed, encouraged to interact with one another, and supported in sharing their ideas and perspectives.

Student voice data has also increased from 53% to 87%. Students report having more opportunities to make choices in their learning, share their ideas, and contribute meaningfully to classroom discussions. Teachers are creating spaces where students feel heard, respected, and connected to their peers.

By prioritizing strong classroom communities and elevating student voice, Principal Cole is helping build a positive school culture where students feel comfortable engaging in their learning. As a result, student attendance rose from 85% in 2021-22 to over 90% in 2024-25. When students feel valued and connected in their classrooms, it strengthens attendance, belonging, and ultimately student success.",,"415","415","","","","","5.3%","22","12","12","","","","","","","0","2","","8","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/16/2026 3:04 pm","7439401309721718784","LinkedIn","Post","Link","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7439401309721718784","Do you have a plan to vote this week?

Chicago's Local School Council elections are Wednesday, March 18 — the day after the Illinois primaries. While you're making your voting plan, don't forget to identify your neighborhood school and cast your ballot for your LSC, too.

LSC votes have real stakes. At Brentano Math & Science Academy, those votes led to investments in after-school programs, arts positions, bilingual education, and parent mentors in classrooms. The results showed up fast:

""Recently, student musicians performed a Women's History Month rock show; eighth graders held a debate about the death penalty in literature class; and students stayed after school to rehearse for the spring play,” said Brentano LSC Chair Ben Dieterich and Principal Seth Lavin.

That's what an engaged LSC makes possible.

Hear directly from Ben and Seth in the Chicago Sun-Times on why your vote this Wednesday matters for Chicago students. 

https://lnkd.in/gKBQNmTu
","https://chicago.suntimes.com/letters-to-the-editor/2026/03/16/local-school-council-elections-march-18","488","488","","","","","2.05%","10","1","1","","","","","","","0","1","","8","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/15/2026 5:55 pm","171215529722880_935511129030990","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/935511129030990","3 days until Local School Council elections for Chicago Public Schools.

These councils help shape school priorities, budgets, and leadership. Don’t miss your chance to participate. Make your plan to vote March 18.","https://www.facebook.com/photo.php?fbid=935510585697711&set=a.254107077171402&type=3","312","312","0","215","214","","1.6%","5","1","0","","1","0","0","0","0","0","0","","","","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/15/2026 12:00 pm","7438947963487563776","LinkedIn","Post","Photo","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7438947963487563776","3 days until Local School Council elections for Chicago Public Schools.

These councils help shape school priorities, budgets, and leadership. Don’t miss your chance to participate. Make your plan to vote March 18.",,"225","225","","","","","1.78%","4","1","1","","","","","","","0","1","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/14/2026 10:04 pm","7438782120568758272","LinkedIn","Post","Text","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7438782120568758272","We’re grateful to support spaces where Chicago school leaders can come together to reflect, collaborate, and strengthen one another in the work. Thank you to the incredible leaders who continue to show up for their communities every day. It is an honor to stand alongside you. #Ubuntu",,"503","503","","","","","19.48%","98","8","8","","","","","","","0","0","","90","","","90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/14/2026 12:04 pm","171215529722880_934579539124149","Facebook","Reel","Video","The Chicago Public Education Fund"," ","https://www.facebook.com/reel/1840439733341603/","Parents play a critical role in shaping our schools.

In this video, Jaqueline Vargas and Ma Socorro Diaz, members of our Local School Council (LSC) working group, share why parent voice matters.

Ma Socorro talks about how challenges with her daughter’s instruction led her to learn how to advocate for her children. She reminds us that parents have power when they are part of a council and working together to support strong education for their students.

Jaqueline speaks about the importance of parents stepping up so that our children are valued in schools, and reminds families that when we advocate for our children, they always have our voice behind them.

📅 LSC elections are March 18

Make a plan to get to the polls and vote in your school’s LSC election.","https://www.facebook.com/reel/1840439733341603/","1,245","1,238","0","711","","","24.9%","310","96","60","","36","0","0","0","0","67","3","","","","144","144","","","","","383","383","","","","0","254","254","0","129","129","0","","","","","","","","","","","","","","","","","","15.15","14,390.72","",""
"3/14/2026 12:00 pm","7438300406172217344","LinkedIn","Post","Video","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7438300406172217344","Parents play a critical role in shaping our schools.

In this video, Jaqueline Vargas and Ma Socorro Diaz, members of our Local School Council (LSC) working group, share why parent voice matters.

Ma Socorro talks about how challenges with her daughter’s instruction led her to learn how to advocate for her children. She reminds us that parents have power when they are part of a council and working together to support strong education for their students.

Jaqueline speaks about the importance of parents stepping up so that our children are valued in schools, and reminds families that when we advocate for our children, they always have our voice behind them.

📅 LSC Elections are March 18

Make a plan to get to the polls and vote in your school’s LSC election.",,"395","395","","","","","6.84%","27","9","9","","","","","","","0","2","","16","","","16","","","","","200","200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/13/2026 2:52 pm","2032545330214920241","X","Post","Photo","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2032545330214920241","On March 18, communities across Chicago will participate in LSC elections for @ChiPubSchools.

LSCs are a key part of school-level decision-making &amp; community voice. We’re joining partners citywide to ensure families and community members have the info they need to participate. https://t.co/CnjPwR2krM","https://x.com/TheFundChicago/status/2032545330214920241/photo/1","73","73","","","","3,759","10.96%","8","1","1","","","","","","","0","1","","","","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/13/2026 2:51 pm","171215529722880_933921162523320","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/933921162523320","On March 18, communities across Chicago will participate in Local School Council (LSC) elections for Chicago Public Schools.

LSCs are a key part of school-level decision-making and community voice. We’re joining partners citywide to ensure families and community members have the information they need to participate.","https://www.facebook.com/256370493611727/posts/933921162523320","401","401","0","261","261","","2.24%","9","1","0","","1","0","0","0","0","0","1","","","","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/13/2026 2:49 pm","7438310247087325184","LinkedIn","Post","Document","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7438310247087325184","On March 18, communities across Chicago will participate in Local School Council (LSC) elections for Chicago Public Schools.

LSCs are a key part of school-level decision-making and community voice. We’re joining partners citywide to ensure families and community members have the information they need to participate.


Kids First Chicago Educators for Excellence ",,"655","655","","","","","22.14%","145","11","11","","","","","","","0","4","","130","","","130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/10/2026 6:03 pm","2031506220603814336","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2031506220603814336","'@Birthto8guru A job well done indeed! 🙌🏽🙌🏽",,"16","16","","","","","6.25%","1","0","0","","","","","","","0","0","","","","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/9/2026 8:11 pm","171215529722880_931018099480293","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/931018099480293","Congratulations to the seven CPS principals whose contracts were recently approved by their Local School Councils and confirmed by the Chicago Board of Education in February.

Contract approvals represent a vote of confidence from the school community, recognition that a principal's leadership is making a difference. These leaders have earned the trust of parents, teachers, and community members who see their impact every day.

Rhea Bush of Mark T. Skinner West Elementary
Donnell Rader of Beasley Academic Center
Latoya Lyons of William H. Brown STEM Magnet
Kerrin Quezada of Moos Elementary
Ann McNally of Frederick Stock Elementary
Barbara Karrel of Alcott College Preparatory Elementary
Adriana Arias of Nightingale Elementary

Strong school leadership matters. Congratulations to all.","https://www.facebook.com/photo.php?fbid=931016146147155&set=a.254107077171402&type=3","2,210","2,210","0","1,456","1,430","","6.06%","134","22","13","","9","0","0","0","0","0","0","","","","112","112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/9/2026 7:00 pm","7436889496631054336","LinkedIn","Post","Photo","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7436889496631054336","Congratulations to the seven Chicago Public Schools principals whose contracts were recently approved by their Local School Councils and confirmed by the Chicago Board of Education in February.

Contract approvals represent a vote of confidence from the school community, recognition that a principal's leadership is making a difference. These leaders have earned the trust of parents, teachers, and community members who see their impact every day.

Rhea Bush of Mark T. Skinner West Elementary
Donnell Rader of Beasley Academic Center
Latoya Lyons of William H. Brown STEM Magnet
Kerrin Quezada of Moos Elementary
Ann McNally of Frederick Stock Elementary
Barbara Karrel of Alcott College Preparatory Elementary
Adriana Arias of Nightingale Elementary

Strong school leadership matters. Congratulations to all!",,"2,301","2,301","","","","","7.17%","165","38","38","","","","","","","7","2","","118","","","118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/9/2026 3:47 pm","171215529722880_930902279491875","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/930902279491875","Each week, we lift up a Malott Educator Fellow who is making a meaningful difference for students.

This week, we’re proud to spotlight Marcie Byrd, Principal at Nash Elementary School and a member of our 2025–26 Malott Educator Fellowship cohort.

Principal Byrd has decreased chronic absenteeism by 8.5% compared to this time last year, the result of a renewed focus on strengthening her school’s attendance culture. Drawing on insights from her experience in the Malott Educator Fellowship, she has helped shift her team’s approach to center the student experience as a key driver of attendance.

To support this work, Principal Byrd restructured her administrative team to build stronger systems and alignment across leadership roles. By refining structures, improving collaboration, and ensuring efforts are coordinated across the school, she has created a more cohesive approach to supporting students and families.

With more time dedicated to instructional leadership, Principal Byrd is also working closely with teachers through targeted meetings, coaching, and feedback on classroom practice. This increased focus on instruction and student engagement is helping strengthen learning experiences for students and reinforcing the connection between strong classrooms and strong attendance.","https://www.facebook.com/photo.php?fbid=930919862823450&set=a.254107080504735&type=3","681","681","0","440","444","","3.38%","23","13","9","","4","0","0","0","0","0","1","","","","9","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/9/2026 3:47 pm","2031109619242684814","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2031109619242684814","This increased focus on instruction and student engagement is helping strengthen learning experiences for students and reinforcing the connection between strong classrooms and strong attendance.",,"26","26","","","","3,054","11.54%","3","2","2","","","","","","","1","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/9/2026 3:47 pm","2031109617044934949","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2031109617044934949","With more time dedicated to instructional leadership, Principal Byrd is also working closely with teachers through targeted meetings, coaching, and feedback on classroom practice.",,"28","28","","","","3,054","7.14%","2","1","1","","","","","","","1","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/9/2026 3:47 pm","2031109615107154069","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2031109615107154069","By refining structures, improving collaboration, and ensuring efforts are coordinated across the school, she has created a more cohesive approach to supporting students and families.",,"8","8","","","","3,054","37.5%","3","1","1","","","","","","","1","0","","","","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/9/2026 3:47 pm","2031109613274194060","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2031109613274194060","To support this work, Principal Byrd restructured her administrative team to build stronger systems and alignment across leadership roles.",,"8","8","","","","3,054","25%","2","1","1","","","","","","","1","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/9/2026 3:47 pm","2031109611546096042","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2031109611546096042","Drawing on insights from her experience in the Malott Educator Fellowship, she has helped shift her team’s approach to center the student experience as a key driver of attendance.",,"20","20","","","","3,054","10%","2","1","1","","","","","","","1","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/9/2026 3:47 pm","2031109609801257371","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2031109609801257371","Principal Byrd has decreased chronic absenteeism by 8.5% compared to this time last year, the result of a renewed focus on strengthening her school’s attendance culture.",,"14","14","","","","3,054","14.29%","2","1","1","","","","","","","1","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/9/2026 3:47 pm","2031109607238562258","X","Post","Photo","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2031109607238562258","Each week, we lift up a Malott Educator Fellow who is making a meaningful difference for students.

This week, we’re proud to spotlight Marcie Byrd, Principal at Nash Elementary School and a member of our 2025–26 Malott Educator Fellowship cohort. https://t.co/8pVcCquKTo","https://x.com/TheFundChicago/status/2031109607238562258/photo/1","1,395","1,395","","","","3,759","1.15%","16","3","3","","","","","","","1","3","","","","5","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/9/2026 3:46 pm","7436875123145609216","LinkedIn","Post","Photo","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7436875123145609216","Each week, we lift up a Malott Educator Fellow who is making a meaningful difference for students.

This week, we’re proud to spotlight Marcie A. Byrd, Principal at Nash Elementary School and a member of our 2025–26 Malott Educator Fellowship cohort.

Principal Byrd has decreased chronic absenteeism by 8.5% compared to this time last year, the result of a renewed focus on strengthening her school’s attendance culture. Drawing on insights from her experience in the Malott Educator Fellowship, she has helped shift her team’s approach to center the student experience as a key driver of attendance.

To support this work, Principal Byrd restructured her administrative team to build stronger systems and alignment across leadership roles. By refining structures, improving collaboration, and ensuring efforts are coordinated across the school, she has created a more cohesive approach to supporting students and families.

With more time dedicated to instructional leadership, Principal Byrd is also working closely with teachers through targeted meetings, coaching, and feedback on classroom practice. This increased focus on instruction and student engagement is helping strengthen learning experiences for students and reinforcing the connection between strong classrooms and strong attendance.",,"1,408","1,408","","","","","8.74%","123","61","61","","","","","","","12","3","","47","","","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
