"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"03-08-2026","Facebook","The Chicago Public Education Fund","2,546","0","","0","0","0","102","6","11","10.78%","3","1","0","0","","7","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-08-2026","LinkedIn","The Chicago Public Education Fund","5,885","3","3","0","0","0","757","2","46","6.08%","12","0","0","34","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"03-09-2026","X","'@TheFundChicago","3,054","1","1","7","7","5","770","0","21","2.73%","9","7","2","0","","2","1","1","0","6","0","","","","","","","","","0","","","","","","","","","","","","","1","0","2","2","0","","","","","0","","0","","","","","","","",""
"03-09-2026","Facebook","The Chicago Public Education Fund","2,548","2","","2","2","0","1,127","4","3","0.27%","1","0","0","0","","2","","","","","","2","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-09-2026","LinkedIn","The Chicago Public Education Fund","5,887","5","5","1","1","0","722","0","40","5.54%","9","0","0","31","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"03-10-2026","X","'@TheFundChicago","3,054","0","0","1","1","0","454","0","3","0.66%","0","0","1","0","","0","2","0","0","1","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-10-2026","Facebook","The Chicago Public Education Fund","2,550","2","","0","0","0","1,777","26","101","5.68%","24","2","1","0","","74","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-10-2026","LinkedIn","The Chicago Public Education Fund","5,892","4","4","2","1","4","1,912","6","140","7.32%","33","4","1","102","","","","","","","","","","","","","","","","0","","","","","1","1","0","","","","","","","","","","","","","","","0","","0","","","","3","0","","",""
"03-11-2026","X","'@TheFundChicago","3,053","-1","0","0","0","0","176","0","3","1.7%","0","0","0","0","","3","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-11-2026","Facebook","The Chicago Public Education Fund","2,551","1","","0","0","2","328","7","67","20.43%","12","0","0","0","","55","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","2","0","0","0","0","","0","","","","","","","",""
"03-11-2026","LinkedIn","The Chicago Public Education Fund","5,895","11","11","3","0","5","712","0","75","10.53%","15","7","0","53","","","","","","","","","","","","","","","","0","","","","","0","3","0","","","","","","","","","","","","","","","0","","0","","","","4","0","","",""
"03-12-2026","X","'@TheFundChicago","3,053","0","0","0","0","1","29","0","1","3.45%","1","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"03-12-2026","Facebook","The Chicago Public Education Fund","2,552","1","","0","0","0","172","8","11","6.4%","4","0","0","0","","7","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-12-2026","LinkedIn","The Chicago Public Education Fund","5,908","6","6","0","0","1","543","5","43","7.92%","14","1","0","28","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"03-13-2026","X","'@TheFundChicago","3,054","1","1","1","1","1","65","0","3","4.62%","1","0","1","0","","1","0","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","1","0","0","","","","","0","","0","","","","","","","",""
"03-13-2026","Facebook","The Chicago Public Education Fund","2,552","0","","1","1","0","185","6","0","0%","0","0","0","0","","0","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-13-2026","LinkedIn","The Chicago Public Education Fund","5,913","3","3","2","1","2","574","0","54","9.41%","12","3","0","39","","","","","","","","","","","","","","","","0","","","","","1","1","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"03-14-2026","X","'@TheFundChicago","3,054","0","0","0","0","1","40","0","6","15%","0","0","0","0","","3","3","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"03-14-2026","Facebook","The Chicago Public Education Fund","2,552","0","","1","1","0","369","37","6","1.63%","1","0","1","0","","4","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-14-2026","LinkedIn","The Chicago Public Education Fund","5,916","1","1","1","1","0","572","40","61","10.66%","0","0","0","61","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"03-15-2026","X","'@TheFundChicago","3,054","0","0","0","0","0","9","0","1","11.11%","0","0","0","0","","1","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-15-2026","Facebook","The Chicago Public Education Fund","2,552","0","","1","1","0","401","21","35","8.73%","11","14","3","0","","7","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-15-2026","LinkedIn","The Chicago Public Education Fund","5,917","2","2","2","2","0","594","29","58","9.76%","0","0","0","58","","","","","","","","","","","","","","","","0","","","","","2","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"03-16-2026","X","'@TheFundChicago","3,053","-1","0","0","0","0","13","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-16-2026","Facebook","The Chicago Public Education Fund","2,553","1","","1","1","1","607","8","28","4.61%","9","15","0","0","","4","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","1","0","0","0","0","","0","","","","","","","",""
"03-16-2026","LinkedIn","The Chicago Public Education Fund","5,917","8","8","3","2","2","823","22","87","10.57%","15","3","2","67","","","","","","","","","","","","","","","","0","","","","","2","1","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"03-17-2026","X","'@TheFundChicago","3,053","0","0","1","1","3","233","0","11","4.72%","1","0","2","0","","4","4","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","2","0","1","","","","","0","","0","","","","","","","",""
"03-17-2026","Facebook","The Chicago Public Education Fund","2,555","2","","2","1","6","1,398","255","141","10.09%","62","24","1","0","","54","","","","","","1","0","1","0","0","","","","0","","","","","","","","","","","","","","","","","","0","6","0","0","0","","0","","","","","","","",""
"03-17-2026","LinkedIn","The Chicago Public Education Fund","5,925","4","4","1","1","0","654","27","33","5.05%","11","0","2","20","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"03-18-2026","X","'@TheFundChicago","3,054","1","1","0","0","0","92","0","1","1.09%","0","0","0","0","","1","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-18-2026","Facebook","The Chicago Public Education Fund","2,555","0","","0","0","0","534","43","292","54.68%","110","26","0","0","","156","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-18-2026","LinkedIn","The Chicago Public Education Fund","5,931","7","7","1","1","0","415","10","12","2.89%","5","0","0","7","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"03-19-2026","X","'@TheFundChicago","3,054","0","0","0","0","0","57","0","1","1.75%","0","0","0","0","","1","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-19-2026","Facebook","The Chicago Public Education Fund","2,556","1","","0","0","4","328","18","68","20.73%","20","13","0","0","","35","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","4","0","0","0","","0","","","","","","","",""
"03-19-2026","LinkedIn","The Chicago Public Education Fund","5,938","7","7","1","1","0","608","55","50","8.22%","11","0","0","39","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"03-20-2026","X","'@TheFundChicago","3,054","0","0","0","0","0","11","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-20-2026","Facebook","The Chicago Public Education Fund","2,557","1","","1","1","0","343","13","17","4.96%","6","3","0","0","","8","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-20-2026","LinkedIn","The Chicago Public Education Fund","5,946","3","3","2","2","4","1,266","119","98","7.74%","29","4","0","65","","","","","","","","","","","","","","","","0","","","","","2","0","0","","","","","","","","","","","","","","","0","","0","","","","4","0","","",""
"03-21-2026","X","'@TheFundChicago","3,053","-1","0","0","0","0","6","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-21-2026","Facebook","The Chicago Public Education Fund","2,557","0","","0","0","0","199","11","24","12.06%","8","0","1","0","","15","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-21-2026","LinkedIn","The Chicago Public Education Fund","5,949","2","2","0","0","1","650","111","76","11.69%","23","1","1","51","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"03-22-2026","X","'@TheFundChicago","3,051","-2","0","0","0","0","2","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-22-2026","Facebook","The Chicago Public Education Fund","2,557","0","","0","0","0","93","6","10","10.75%","4","1","0","0","","5","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-22-2026","LinkedIn","The Chicago Public Education Fund","5,951","5","5","0","0","0","423","99","62","14.66%","18","0","0","44","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"03-23-2026","X","'@TheFundChicago","3,051","0","0","0","0","0","3","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-23-2026","Facebook","The Chicago Public Education Fund","2,561","4","","3","1","4","2,772","14","1","0.04%","1","0","0","0","","0","","","","","","1","0","2","0","0","","","","0","","","","","","","","","","","","","","","","","","0","4","0","0","0","","0","","","","","","","",""
"03-23-2026","LinkedIn","The Chicago Public Education Fund","5,956","5","5","0","0","1","553","90","43","7.78%","14","1","0","28","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"03-24-2026","X","'@TheFundChicago","3,052","1","1","5","5","1","170","0","10","5.88%","2","4","1","0","","3","0","1","0","4","0","","","","","","","","","0","","","","","","","","","","","","","0","0","1","0","0","","","","","0","","0","","","","","","","",""
"03-24-2026","Facebook","The Chicago Public Education Fund","2,566","5","","2","0","2","4,076","8","554","13.59%","147","125","6","1","","275","","","","","","0","0","2","0","0","","","","0","","","","","","","","","","","","","","","","","","0","2","0","0","0","","0","","","","","","","",""
"03-24-2026","LinkedIn","The Chicago Public Education Fund","5,961","5","5","1","1","0","897","79","71","7.92%","20","2","1","48","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"03-25-2026","X","'@TheFundChicago","3,050","-2","0","0","0","0","45","0","2","4.44%","0","0","0","0","","1","1","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-25-2026","Facebook","The Chicago Public Education Fund","2,568","2","","0","0","0","1,268","7","584","46.06%","158","87","13","0","","326","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-25-2026","LinkedIn","The Chicago Public Education Fund","5,965","2","2","0","0","0","534","64","37","6.93%","10","0","0","27","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"03-26-2026","X","'@TheFundChicago","3,050","0","0","0","0","0","11","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-26-2026","Facebook","The Chicago Public Education Fund","2,567","-1","","1","1","0","627","8","101","16.11%","31","10","1","0","","59","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-26-2026","LinkedIn","The Chicago Public Education Fund","5,967","11","11","0","0","2","544","186","41","7.54%","9","2","1","29","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"03-27-2026","X","'@TheFundChicago","3,050","0","0","0","0","13","12","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","13","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-27-2026","Facebook","The Chicago Public Education Fund","2,567","0","","2","1","1","576","4","58","10.07%","17","9","0","0","","32","","","","","","1","0","1","0","0","","","","0","","","","","","","","","","","","","","","","","","0","1","0","0","0","","0","","","","","","","",""
"03-27-2026","LinkedIn","The Chicago Public Education Fund","5,976","25","25","2","2","4","3,054","67","349","11.43%","68","3","2","276","","","","","","","","","","","","","","","","0","","","","","2","0","0","","","","","","","","","","","","","","","0","","0","","","","4","0","","",""
"03-28-2026","X","'@TheFundChicago","3,048","-2","0","0","0","2","31","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-28-2026","Facebook","The Chicago Public Education Fund","2,567","0","","0","0","0","390","7","50","12.82%","5","7","0","9","","29","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-28-2026","LinkedIn","The Chicago Public Education Fund","6,002","25","25","0","0","0","2,474","41","237","9.58%","31","0","0","206","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"03-29-2026","X","'@TheFundChicago","3,047","-1","0","0","0","15","5","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","15","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-29-2026","Facebook","The Chicago Public Education Fund","2,566","-1","","0","0","0","223","9","14","6.28%","2","1","0","2","","9","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"03-29-2026","LinkedIn","The Chicago Public Education Fund","6,027","9","9","1","0","1","899","0","82","9.12%","8","2","0","72","","","","","","","","","","","","","","","","0","","","","","0","1","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"03-30-2026","X","'@TheFundChicago","3,046","-1","0","6","6","5","57","0","10","17.54%","1","5","1","0","","2","1","1","0","5","0","","","","","","","","","0","","","","","","","","","","","","","4","0","1","0","0","","","","","0","","0","","","","","","","",""
"03-30-2026","Facebook","The Chicago Public Education Fund","2,568","2","","6","3","11","1,223","161","8","0.65%","0","1","0","2","","5","","","","","","2","0","3","0","0","","","","0","","","","","","","","","","","","","","","","","","1","10","0","0","0","","0","","","","","","","",""
"03-30-2026","LinkedIn","The Chicago Public Education Fund","6,035","8","8","3","3","2","2,554","339","227","8.89%","60","2","1","164","","","","","","","","","","","","","","","","0","","","","","3","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"03-31-2026","X","'@TheFundChicago","3,046","0","0","0","0","1","107","0","3","2.8%","1","0","0","0","","1","1","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"03-31-2026","Facebook","The Chicago Public Education Fund","2,569","1","","1","0","2","506","57","151","29.84%","42","13","1","2","","93","","","","","","0","0","1","0","0","","","","0","","","","","","","","","","","","","","","","","","0","2","0","0","0","","0","","","","","","","",""
"03-31-2026","LinkedIn","The Chicago Public Education Fund","6,044","9","9","4","1","0","2,019","347","175","8.67%","47","2","1","125","","","","","","","","","","","","","","","","0","","","","","1","3","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"04-01-2026","X","'@TheFundChicago","3,046","0","0","0","0","1","65","0","3","4.62%","0","0","0","0","","3","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"04-01-2026","Facebook","The Chicago Public Education Fund","2,570","1","","0","0","1","378","28","27","7.14%","8","5","0","2","","12","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","1","0","0","0","0","","0","","","","","","","",""
"04-01-2026","LinkedIn","The Chicago Public Education Fund","6,052","15","15","4","0","8","2,721","275","292","10.73%","80","11","2","199","","","","","","","","","","","","","","","","0","","","","","0","4","0","","","","","","","","","","","","","","","0","","0","","","","8","0","","",""
"04-02-2026","X","'@TheFundChicago","3,047","1","1","0","0","0","28","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"04-02-2026","Facebook","The Chicago Public Education Fund","2,570","0","","0","0","0","76","28","3","3.95%","1","0","0","0","","2","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-02-2026","LinkedIn","The Chicago Public Education Fund","6,068","11","11","0","0","4","1,345","117","139","10.33%","26","3","0","110","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","4","0","","",""
"04-03-2026","X","'@TheFundChicago","3,048","1","1","0","0","2","12","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"04-03-2026","Facebook","The Chicago Public Education Fund","2,570","0","","0","0","0","50","12","1","2%","0","0","0","0","","1","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-03-2026","LinkedIn","The Chicago Public Education Fund","6,082","11","11","1","0","3","1,065","171","98","9.2%","24","4","1","69","","","","","","","","","","","","","","","","0","","","","","0","1","0","","","","","","","","","","","","","","","0","","0","","","","3","0","","",""
"04-04-2026","X","'@TheFundChicago","3,048","0","0","0","0","0","3","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"04-04-2026","Facebook","The Chicago Public Education Fund","2,570","0","","0","0","0","79","5","6","7.59%","2","1","0","0","","3","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-04-2026","LinkedIn","The Chicago Public Education Fund","6,091","3","3","0","0","2","639","182","51","7.98%","10","1","0","40","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"04-05-2026","X","'@TheFundChicago","3,049","1","1","0","0","0","19","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"04-05-2026","Facebook","The Chicago Public Education Fund","2,570","0","","0","0","0","112","4","4","3.57%","1","1","0","0","","2","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-05-2026","LinkedIn","The Chicago Public Education Fund","6,094","6","6","0","0","1","670","45","60","8.96%","17","1","0","42","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"04-06-2026","X","'@TheFundChicago","3,048","-1","0","2","2","5","37","0","8","21.62%","2","0","2","1","","3","0","2","0","0","0","","","","","","","","","0","","","","","","","","","","","","","3","0","2","0","0","","","","","0","","0","","","","","","","",""
"04-06-2026","Facebook","The Chicago Public Education Fund","2,570","0","","3","3","0","1,607","4","0","0%","0","0","0","0","","0","","","","","","3","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-06-2026","LinkedIn","The Chicago Public Education Fund","6,095","3","3","2","2","0","1,120","54","77","6.88%","19","0","0","58","","","","","","","","","","","","","","","","0","","","","","2","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"04-07-2026","X","'@TheFundChicago","3,048","0","0","10","10","5","1,027","170","44","4.28%","14","6","3","1","","11","9","4","0","6","0","","","","","","","","","0","","","","","","","","","","","","","2","0","3","0","0","","","","","0","","0","","","","","","","",""
"04-07-2026","Facebook","The Chicago Public Education Fund","2,569","-1","","2","2","0","3,832","83","92","2.4%","15","0","1","0","","76","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-07-2026","LinkedIn","The Chicago Public Education Fund","6,099","8","8","4","3","5","1,581","185","159","10.06%","42","3","0","114","","","","","","","","","","","","","","","","0","","","","","3","1","0","","","","","","","","","","","","","","","0","","0","","","","5","0","","",""
"04-08-2026","X","'@TheFundChicago","3,048","0","0","5","5","15","1,337","264","61","4.56%","20","2","10","0","","21","8","2","1","2","0","","","","","","","","","0","","","","","","","","","","","","","6","0","9","0","0","","","","","0","","0","","","","","","","",""
"04-08-2026","Facebook","The Chicago Public Education Fund","2,580","11","","3","3","0","2,972","531","760","25.57%","239","140","7","0","","374","","","","","","2","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-08-2026","LinkedIn","The Chicago Public Education Fund","6,107","4","4","5","2","1","1,540","360","159","10.32%","32","3","2","122","","","","","","","","","","","","","","","","0","","","","","2","3","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"04-09-2026","X","'@TheFundChicago","3,048","0","0","10","10","9","909","51","55","6.05%","12","5","3","0","","10","25","3","2","5","0","","","","","","","","","0","","","","","","","","","","","","","6","0","3","0","0","","","","","0","","0","","","","","","","",""
"04-09-2026","Facebook","The Chicago Public Education Fund","2,590","10","","4","4","4","3,537","682","711","20.1%","223","52","11","11","","414","","","","","","3","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","4","0","0","0","","0","","","","","","","",""
"04-09-2026","LinkedIn","The Chicago Public Education Fund","6,108","15","15","7","4","9","2,187","328","706","32.28%","50","9","3","644","","","","","","","","","","","","","","","","0","","","","","4","2","1","","","","","","","","","","","","","","","0","","0","","","","7","1","","",""
"04-10-2026","X","'@TheFundChicago","3,047","-1","0","3","3","4","761","32","53","6.96%","5","0","1","0","","14","33","3","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","1","0","2","","","","","0","","0","","","","","","","",""
"04-10-2026","Facebook","The Chicago Public Education Fund","2,595","5","","4","4","15","3,327","738","731","21.97%","180","52","11","0","","488","","","","","","3","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","2","13","0","0","0","","0","","","","","","","",""
"04-10-2026","LinkedIn","The Chicago Public Education Fund","6,124","9","9","4","3","2","1,853","416","376","20.29%","37","1","1","337","","","","","","","","","","","","","","","","0","","","","","3","0","1","","","","","","","","","","","","","","","0","","0","","","","1","1","","",""
"04-11-2026","X","'@TheFundChicago","3,046","-1","0","0","0","1","195","8","7","3.59%","2","0","0","0","","1","4","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"04-11-2026","Facebook","The Chicago Public Education Fund","2,597","2","","3","0","10","2,047","520","431","21.06%","123","37","15","0","","256","","","","","","0","0","3","0","0","","","","0","","","","","","","","","","","","","","","","","","0","10","0","0","0","","0","","","","","","","",""
"04-11-2026","LinkedIn","The Chicago Public Education Fund","6,133","1","1","0","0","0","692","124","140","20.23%","16","0","2","122","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"04-12-2026","X","'@TheFundChicago","3,046","0","0","0","0","1","103","3","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"04-12-2026","Facebook","The Chicago Public Education Fund","2,598","1","","5","0","3","944","219","236","25%","61","24","4","1","","146","","","","","","0","0","5","0","0","","","","0","","","","","","","","","","","","","","","","","","0","3","0","0","0","","0","","","","","","","",""
"04-12-2026","LinkedIn","The Chicago Public Education Fund","6,135","6","6","0","0","0","531","98","85","16.01%","9","0","0","76","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"04-13-2026","X","'@TheFundChicago","3,047","1","1","1","1","2","96","1","11","11.46%","0","0","0","0","","2","9","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"04-13-2026","Facebook","The Chicago Public Education Fund","2,602","4","","4","2","11","4,960","270","139","2.8%","41","21","15","0","","62","","","","","","2","0","2","0","0","","","","0","","","","","","","","","","","","","","","","","","1","10","0","0","0","","0","","","","","","","",""
"04-13-2026","LinkedIn","The Chicago Public Education Fund","6,141","2","2","4","2","1","1,025","92","147","14.34%","31","3","0","113","","","","","","","","","","","","","","","","0","","","","","2","2","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"04-14-2026","X","'@TheFundChicago","3,045","-2","0","10","10","11","443","29","54","12.19%","10","8","8","1","","17","10","3","0","7","0","","","","","","","","","0","","","","","","","","","","","","","2","0","8","0","1","","","","","0","","0","","","","","","","",""
"04-14-2026","Facebook","The Chicago Public Education Fund","2,603","1","","4","1","5","3,114","155","871","27.97%","287","68","12","0","","504","","","","","","1","0","3","0","0","","","","0","","","","","","","","","","","","","","","","","","0","5","0","0","0","","0","","","","","","","",""
