"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"10-11-2025","Facebook","The Chicago Public Education Fund","2,443","0","","0","0","0","230","8","84","36.52%","27","11","2","2","","42","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"10-11-2025","LinkedIn","The Chicago Public Education Fund","5,330","6","6","0","0","1","677","0","55","8.12%","12","1","0","42","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"10-12-2025","X","'@TheFundChicago","3,067","0","0","0","0","0","11","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"10-12-2025","Facebook","The Chicago Public Education Fund","2,444","1","","0","0","0","160","6","68","42.5%","22","7","4","0","","35","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"10-12-2025","LinkedIn","The Chicago Public Education Fund","5,335","1","1","0","0","1","443","0","37","8.35%","4","1","0","32","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"10-13-2025","X","'@TheFundChicago","3,067","0","0","4","4","0","106","9","15","14.15%","4","3","0","1","","7","0","1","0","3","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"10-13-2025","Facebook","The Chicago Public Education Fund","2,444","0","","1","1","0","629","161","35","5.56%","12","5","1","0","","17","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"10-13-2025","LinkedIn","The Chicago Public Education Fund","5,336","5","5","4","1","5","839","211","66","7.87%","16","7","3","40","","","","","","","","","","","","","","","","0","","","","","1","3","0","","","","","","","","","","","","","","","0","","0","","","","3","0","","",""
"10-14-2025","X","'@TheFundChicago","3,068","1","1","9","9","4","537","12","33","6.15%","2","8","5","2","","15","1","1","0","8","0","","","","","","","","","0","","","","","","","","","","","","","1","0","3","0","0","","","","","0","","0","","","","","","","",""
"10-14-2025","Facebook","The Chicago Public Education Fund","2,445","1","","1","1","2","1,183","67","45","3.8%","20","3","0","1","","21","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","2","0","0","0","","0","","","","","","","",""
"10-14-2025","LinkedIn","The Chicago Public Education Fund","5,341","6","6","2","1","2","817","304","57","6.98%","20","3","0","34","","","","","","","","","","","","","","","","0","","","","","1","1","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"10-15-2025","X","'@TheFundChicago","3,065","-3","0","0","0","2","202","8","19","9.41%","4","0","1","0","","14","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","1","0","1","","","","","0","","0","","","","","","","",""
"10-15-2025","Facebook","The Chicago Public Education Fund","2,448","3","","3","0","2","2,420","31","51","2.11%","11","4","1","3","","32","","","","","","0","0","3","0","0","","","","0","","","","","","","","","","","","","","","","","","0","2","0","0","0","","0","","","","","","","",""
"10-15-2025","LinkedIn","The Chicago Public Education Fund","5,348","9","9","4","0","10","1,126","101","103","9.15%","37","13","2","51","","","","","","","","","","","","","","","","0","","","","","0","4","0","","","","","","","","","","","","","","","0","","0","","","","9","0","","",""
"10-16-2025","X","'@TheFundChicago","3,067","2","2","1","1","0","241","9","13","5.39%","1","0","0","1","","11","0","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"10-16-2025","Facebook","The Chicago Public Education Fund","2,451","3","","1","1","2","1,257","17","40","3.18%","14","1","2","1","","22","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","2","0","0","0","","0","","","","","","","",""
"10-16-2025","LinkedIn","The Chicago Public Education Fund","5,355","5","5","3","1","0","764","67","60","7.85%","20","2","0","38","","","","","","","","","","","","","","","","0","","","","","1","2","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"10-17-2025","X","'@TheFundChicago","3,067","0","0","0","0","0","191","4","15","7.85%","2","0","0","2","","11","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"10-17-2025","Facebook","The Chicago Public Education Fund","2,452","1","","0","0","1","531","12","78","14.69%","25","5","1","3","","44","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","1","0","0","0","","0","","","","","","","",""
"10-17-2025","LinkedIn","The Chicago Public Education Fund","5,360","9","9","0","0","3","559","22","32","5.72%","18","2","0","12","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"10-18-2025","X","'@TheFundChicago","3,067","0","0","0","0","1","72","2","3","4.17%","2","0","0","0","","1","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"10-18-2025","Facebook","The Chicago Public Education Fund","2,453","1","","0","0","0","185","13","61","32.97%","18","4","1","5","","33","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"10-18-2025","LinkedIn","The Chicago Public Education Fund","5,367","1","1","1","0","1","427","22","10","2.34%","8","1","0","1","","","","","","","","","","","","","","","","0","","","","","0","1","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"10-19-2025","X","'@TheFundChicago","3,066","-1","0","0","0","4","190","1","6","3.16%","1","4","0","0","","1","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","4","0","","","","","0","","0","","","","","","","",""
"10-19-2025","Facebook","The Chicago Public Education Fund","2,453","0","","0","0","0","117","4","48","41.03%","12","3","2","4","","27","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"10-19-2025","LinkedIn","The Chicago Public Education Fund","5,368","0","0","0","0","0","229","23","3","1.31%","2","0","0","1","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"10-20-2025","X","'@TheFundChicago","3,065","-1","0","6","6","8","293","3","15","5.12%","1","7","0","0","","7","0","1","0","5","0","","","","","","","","","0","","","","","","","","","","","","","4","0","0","2","2","","","","","0","","0","","","","","","","",""
"10-20-2025","Facebook","The Chicago Public Education Fund","2,454","1","","9","3","9","1,542","13","27","1.75%","6","1","0","2","","18","","","","","","3","0","5","0","1","","","","0","","","","","","","","","","","","","","","","","","0","7","0","2","0","","0","","","","","","","",""
"10-20-2025","LinkedIn","The Chicago Public Education Fund","5,369","4","4","2","1","2","584","16","19","3.25%","17","2","0","0","","","","","","","","","","","","","","","","0","","","","","1","1","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"10-21-2025","X","'@TheFundChicago","3,065","0","0","6","6","8","2,132","1","77","3.61%","10","7","6","0","","49","5","1","0","5","0","","","","","","","","","0","","","","","","","","","","","","","2","0","4","2","0","","","","","0","","0","","","","","","","",""
"10-21-2025","Facebook","The Chicago Public Education Fund","2,460","6","","1","1","2","1,805","15","110","6.09%","36","8","0","1","","65","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","2","0","0","0","","0","","","","","","","",""
"10-21-2025","LinkedIn","The Chicago Public Education Fund","5,373","4","4","5","2","8","1,496","16","130","8.69%","97","11","0","22","","","","","","","","","","","","","","","","0","","","","","2","3","0","","","","","","","","","","","","","","","0","","0","","","","8","0","","",""
"10-22-2025","X","'@TheFundChicago","3,065","0","0","0","0","13","2,446","2","44","1.8%","3","9","1","0","","31","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","7","0","2","4","0","","","","","0","","0","","","","","","","",""
"10-22-2025","Facebook","The Chicago Public Education Fund","2,465","5","","0","0","10","10,216","20","157","1.54%","54","9","2","2","","90","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","10","0","0","0","","0","","","","","","","",""
"10-22-2025","LinkedIn","The Chicago Public Education Fund","5,379","2","2","0","0","2","784","17","44","5.61%","39","2","0","3","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"10-23-2025","X","'@TheFundChicago","3,065","0","0","0","0","1","601","3","11","1.83%","0","0","0","0","","11","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"10-23-2025","Facebook","The Chicago Public Education Fund","2,466","1","","0","0","6","6,240","4","1,375","22.04%","305","35","61","0","","974","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","6","0","0","0","","0","","","","","","","",""
"10-23-2025","LinkedIn","The Chicago Public Education Fund","5,380","6","6","0","0","1","515","20","21","4.08%","15","1","0","5","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"10-24-2025","X","'@TheFundChicago","3,065","0","0","0","0","2","319","0","27","8.46%","0","1","0","0","","26","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"10-24-2025","Facebook","The Chicago Public Education Fund","2,468","2","","4","0","3","2,546","7","451","17.71%","122","14","16","0","","299","","","","","","0","0","4","0","0","","","","0","","","","","","","","","","","","","","","","","","0","3","0","0","0","","0","","","","","","","",""
"10-24-2025","LinkedIn","The Chicago Public Education Fund","5,386","3","3","1","0","0","372","17","10","2.69%","9","1","0","0","","","","","","","","","","","","","","","","0","","","","","0","1","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"10-25-2025","X","'@TheFundChicago","3,065","0","0","0","0","0","109","0","6","5.5%","0","1","1","0","","5","-1","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"10-25-2025","Facebook","The Chicago Public Education Fund","2,470","2","","0","0","2","2,035","13","177","8.7%","44","11","5","1","","116","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","2","0","0","0","","0","","","","","","","",""
"10-25-2025","LinkedIn","The Chicago Public Education Fund","5,389","2","2","0","0","0","317","0","9","2.84%","8","0","0","1","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"10-26-2025","X","'@TheFundChicago","3,064","-1","0","0","0","1","62","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"10-26-2025","Facebook","The Chicago Public Education Fund","2,470","0","","0","0","0","976","6","108","11.07%","25","5","2","1","","75","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"10-26-2025","LinkedIn","The Chicago Public Education Fund","5,391","0","0","0","0","1","282","0","9","3.19%","8","1","0","0","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"10-27-2025","X","'@TheFundChicago","3,065","1","1","8","8","1","207","0","26","12.56%","4","7","1","1","","13","0","1","0","7","0","","","","","","","","","0","","","","","","","","","","","","","0","0","1","0","0","","","","","0","","0","","","","","","","",""
"10-27-2025","Facebook","The Chicago Public Education Fund","2,470","0","","1","1","0","868","4","82","9.45%","12","4","1","0","","65","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"10-27-2025","LinkedIn","The Chicago Public Education Fund","5,393","2","2","2","1","0","650","0","27","4.15%","23","1","0","3","","","","","","","","","","","","","","","","0","","","","","1","1","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"10-28-2025","X","'@TheFundChicago","3,065","0","0","0","0","0","464","1","14","3.02%","0","-1","0","0","","15","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"10-28-2025","Facebook","The Chicago Public Education Fund","2,469","-1","","0","0","0","514","5","52","10.12%","18","1","4","1","","28","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"10-28-2025","LinkedIn","The Chicago Public Education Fund","5,396","2","2","0","0","0","626","0","12","1.92%","9","0","0","3","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"10-29-2025","X","'@TheFundChicago","3,065","0","0","0","0","5","235","1","16","6.81%","2","1","0","1","","12","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","3","0","0","0","2","","","","","0","","0","","","","","","","",""
"10-29-2025","Facebook","The Chicago Public Education Fund","2,469","0","","0","0","0","291","11","26","8.93%","8","1","5","0","","12","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"10-29-2025","LinkedIn","The Chicago Public Education Fund","5,397","1","1","0","0","2","352","0","17","4.83%","15","2","0","0","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"10-30-2025","X","'@TheFundChicago","3,067","2","2","0","0","0","35","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"10-30-2025","Facebook","The Chicago Public Education Fund","2,475","6","","0","0","0","2,788","6","26","0.93%","6","1","5","0","","14","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"10-30-2025","LinkedIn","The Chicago Public Education Fund","5,398","3","3","1","0","4","250","0","7","2.8%","6","1","0","0","","","","","","","","","","","","","","","","0","","","","","0","1","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"10-31-2025","X","'@TheFundChicago","3,067","0","0","4","4","1","82","7","3","3.66%","0","3","0","0","","0","0","1","0","3","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"10-31-2025","Facebook","The Chicago Public Education Fund","2,475","0","","1","1","0","5,740","20","658","11.46%","88","7","5","10","","548","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"10-31-2025","LinkedIn","The Chicago Public Education Fund","5,401","2","2","1","1","0","320","26","13","4.06%","10","0","0","3","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-01-2025","X","'@TheFundChicago","3,066","-1","0","0","0","0","60","6","3","5%","0","0","0","0","","3","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-01-2025","Facebook","The Chicago Public Education Fund","2,477","2","","0","0","0","1,435","13","796","55.47%","54","9","13","1","","719","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-01-2025","LinkedIn","The Chicago Public Education Fund","5,403","2","2","0","0","1","296","69","9","3.04%","7","0","0","2","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-02-2025","X","'@TheFundChicago","3,066","0","0","0","0","0","51","3","1","1.96%","1","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-02-2025","Facebook","The Chicago Public Education Fund","2,477","0","","0","0","0","1,604","9","122","7.61%","10","2","2","0","","108","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-02-2025","LinkedIn","The Chicago Public Education Fund","5,407","0","0","0","0","0","374","47","7","1.87%","6","0","0","1","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-03-2025","X","'@TheFundChicago","3,065","-1","0","0","0","1","59","4","6","10.17%","2","0","0","0","","4","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"11-03-2025","Facebook","The Chicago Public Education Fund","2,476","-1","","0","0","0","2,309","5","99","4.29%","7","0","2","2","","88","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-03-2025","LinkedIn","The Chicago Public Education Fund","5,406","3","3","0","0","0","230","26","5","2.17%","5","0","0","0","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-04-2025","X","'@TheFundChicago","3,067","2","2","2","2","3","81","2","17","20.99%","3","1","2","0","","11","0","1","0","1","0","","","","","","","","","0","","","","","","","","","","","","","0","0","2","0","1","","","","","0","","0","","","","","","","",""
"11-04-2025","Facebook","The Chicago Public Education Fund","2,479","3","","1","1","0","1,376","9","321","23.33%","34","9","5","3","","270","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-04-2025","LinkedIn","The Chicago Public Education Fund","5,409","0","0","1","1","0","431","15","32","7.42%","20","0","0","12","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-05-2025","X","'@TheFundChicago","3,069","2","2","0","0","1","306","0","24","7.84%","1","0","1","0","","22","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","1","0","0","","","","","0","","0","","","","","","","",""
"11-05-2025","Facebook","The Chicago Public Education Fund","2,480","1","","0","0","0","616","5","186","30.19%","7","0","0","1","","178","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-05-2025","LinkedIn","The Chicago Public Education Fund","5,410","7","7","0","0","0","653","12","36","5.51%","13","0","0","23","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-06-2025","X","'@TheFundChicago","3,067","-2","0","0","0","1","219","0","16","7.31%","2","1","0","0","","13","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-06-2025","Facebook","The Chicago Public Education Fund","2,480","0","","0","0","0","260","11","59","22.69%","3","0","0","0","","56","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-06-2025","LinkedIn","The Chicago Public Education Fund","5,416","2","2","0","0","1","352","14","47","13.35%","14","0","0","33","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-07-2025","X","'@TheFundChicago","3,067","0","0","0","0","0","57","1","5","8.77%","0","0","0","0","","5","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-07-2025","Facebook","The Chicago Public Education Fund","2,480","0","","0","0","0","203","7","9","4.43%","0","0","0","0","","9","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-07-2025","LinkedIn","The Chicago Public Education Fund","5,419","2","2","0","0","2","201","10","15","7.46%","4","0","0","11","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-08-2025","X","'@TheFundChicago","3,066","-1","0","0","0","0","48","1","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-08-2025","Facebook","The Chicago Public Education Fund","2,480","0","","0","0","0","188","5","6","3.19%","1","0","1","0","","4","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-08-2025","LinkedIn","The Chicago Public Education Fund","5,421","6","6","0","0","0","155","9","7","4.52%","7","0","0","0","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-09-2025","X","'@TheFundChicago","3,066","0","0","0","0","1","122","4","6","4.92%","0","0","0","0","","6","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"11-09-2025","Facebook","The Chicago Public Education Fund","2,480","0","","0","0","0","98","3","7","7.14%","1","0","0","0","","6","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-09-2025","LinkedIn","The Chicago Public Education Fund","5,427","1","1","0","0","0","100","1","3","3%","3","0","0","0","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-10-2025","X","'@TheFundChicago","3,067","1","1","0","0","2","48","0","8","16.67%","0","0","0","0","","8","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","2","","","","","0","","0","","","","","","","",""
"11-10-2025","Facebook","The Chicago Public Education Fund","2,480","0","","0","0","0","110","6","1","0.91%","1","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-10-2025","LinkedIn","The Chicago Public Education Fund","5,427","5","5","0","0","2","114","0","3","2.63%","2","1","0","0","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"11-11-2025","X","'@TheFundChicago","3,069","2","2","0","0","0","15","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-11-2025","Facebook","The Chicago Public Education Fund","2,480","0","","0","0","0","129","2","1","0.78%","1","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-11-2025","LinkedIn","The Chicago Public Education Fund","5,433","5","5","0","0","3","80","0","1","1.25%","1","0","0","0","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-12-2025","X","'@TheFundChicago","3,069","0","0","0","0","0","30","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-12-2025","Facebook","The Chicago Public Education Fund","2,482","2","","0","0","0","109","3","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-12-2025","LinkedIn","The Chicago Public Education Fund","5,436","2","2","0","0","0","107","2","8","7.48%","1","0","0","7","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-13-2025","X","'@TheFundChicago","3,070","1","1","0","0","1","20","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"11-13-2025","Facebook","The Chicago Public Education Fund","2,482","0","","0","0","0","61","4","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-13-2025","LinkedIn","The Chicago Public Education Fund","5,437","2","2","0","0","0","98","15","4","4.08%","3","0","0","1","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-14-2025","X","'@TheFundChicago","3,068","-2","0","0","0","2","22","0","2","9.09%","0","0","0","0","","2","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","1","","","","","0","","0","","","","","","","",""
"11-14-2025","Facebook","The Chicago Public Education Fund","2,484","2","","0","0","0","68","2","1","1.47%","0","0","0","0","","1","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-14-2025","LinkedIn","The Chicago Public Education Fund","5,438","1","1","0","0","1","92","0","4","4.35%","3","0","0","1","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-15-2025","X","'@TheFundChicago","3,069","1","1","0","0","0","19","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-15-2025","Facebook","The Chicago Public Education Fund","2,484","0","","0","0","0","112","1","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-15-2025","LinkedIn","The Chicago Public Education Fund","5,439","1","1","0","0","0","87","0","0","0%","0","0","0","0","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-16-2025","X","'@TheFundChicago","3,067","-2","0","0","0","0","48","0","3","6.25%","0","0","0","0","","3","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-16-2025","Facebook","The Chicago Public Education Fund","2,484","0","","0","0","0","94","1","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-16-2025","LinkedIn","The Chicago Public Education Fund","5,441","1","1","0","0","0","42","0","1","2.38%","0","0","0","1","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-17-2025","X","'@TheFundChicago","3,067","0","0","0","0","0","0","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-17-2025","Facebook","The Chicago Public Education Fund","2,487","3","","0","0","0","121","8","1","0.83%","0","0","0","0","","1","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
